title,link,source,published_at,query
Arteris Anuncia Emissão de Debêntures de R$600 Milhões para Investimentos em Infraestrutura - Investimentos e Notícias,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPTWlpV1d3d0ZnUHdKQTJ1T0IzSDU2WHhKd1o5Z2RhZjRDWkFjRWhDUkNfNl9Qd09WaDZTTXNWUTdJNXk0VndtRXhVdUJrOGROOVVGT3lqWWVRYVZsMS1laVBiZ3JYQ2xXZXZrUGtlUDJjOW02ckNabGgzWUwzVmh0b0xLTWxhU1hpWVVNQlR4U2pTMnQ0bXB1eHdFcmdZa2NOOHl1VU9tZU9SbVpHaUJOQWpSQlMzc3RQNDYyNkxwTHhvYXRRMElYUlhmdVZJczFSN2JHMzhMSkktNVBHVjBqSw?oc=5,Investimentos e Notícias,2025-10-06 08:01:01-03:00,"""emissão de debêntures"" OR ""programa de debêntures"""
Conselho da Arteris aprova emissão de R$ 600 mi em debêntures - InfoMoney,https://news.google.com/rss/articles/CBMioAFBVV95cUxPUE5IbjBYLVBYVHRZblZ5SEQwbEhTRzZtYlFmeU80THR2WTBpeWhLNU9TUDlyOUM1SGdRbFpXakxHUmwzSlMxcUVjS2RUQktxVm9YZkhRY2ZwMGREQm94QnVhcWxiMEdoSGFZQm9hQ05YcjlTMVRkaWxvWmVvNVlpRjBQQXhfNHpKVlpRUHRBdzFORlR2TG10SndrQjQ0akV30gGmAUFVX3lxTFBjNU51aWMyWXlmajZCV0VCWmxWQUNQcklHUzNDS2Y4c0ZBLXhQYUNHaWdDVXo0cWRJZlRyLUVoaUxqNW13eDJPMk9SSkx6R2NmR09jOWRVWTRpOUFGNkp2dk9VSnFpVS1HNlRZVjRzT3F5b3FLVnVoYTVKSU1GRnVrVHZrcE1RUENKQkVBVU1vbDBwQ25nYWJ1cjZUSHdIejIwdk85ZUE?oc=5,InfoMoney,2025-10-06 07:57:01-03:00,"debêntures OR ""debenture incentivada"" OR ""lei 12.431"""
Conselho da Arteris aprova emissão de R$600 mi em debêntures - Terra,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPMWVVeDczUTVmQkdCVkZhbDk3MTJWeE9ILTVBamdKS1Q1RUlBUVVFOXR1cGtFT3g1ejBjay1Kb3NEQkFlbUVHSFFmRkxaczhEd0lnY0lzeWF2V09xd1o4X1g5QWNfS3RSMlhKVTNLeWRHN28xTmtWU3RJdFN2b3lvUks4ZFlYZ19GRTFiZlJubWRPQm1WdFF1RjU1eGk0dGJoNHI0SVgwek83eGZwcm5rU3hWNjVzSUk3Y3RSdDMtal9yR1hvZEpnZXd5cTlMbzMweFBtYWVB?oc=5,Terra,2025-10-06 07:57:00-03:00,"debêntures OR ""debenture incentivada"" OR ""lei 12.431"""
Ibovespa hoje: balança comercial e Focus abrem agenda em semana de IPCA e ata do Fed; confira os destaques desta segunda (6) - Estadão E-Investidor,https://news.google.com/rss/articles/CBMikwFBVV95cUxQVzd4OXBrMEwtTGt6NlVrdi13aW5yMkxkYU9kYjRDREFnZE80MDh5WHB4ZXhrTXJ2ODN2SFY0YU1ENEZYbC1KZ0EwSmdKSUxwa01JdlZKZ1ZwX0JCRHVKUENNZExSOUlPcFdhZThsZFoyZG1vSERweHlOX0I2ekZsWUhSS1hiTHMwYndMTEpURkpLVVnSAZgBQVVfeXFMT3c1alRkVDhmbGJQSmh2alB3RldvSFZHQmNRNUw4UVJSVG9TNmVQNlctUnM1Um5TenUxZ3RZb3RENmJPVFJOTHk4R1pMVjhINlRzMl9oemtRYkh1SjlfWVl4RUkybjNOeEFDWlluel9Tck1lR0o0SV9rQWRBZ0loTFpFajNLSklITDVXMm1NSkEwcWh5UTlFQjA?oc=5,Estadão E-Investidor,2025-10-06 07:53:11-03:00,balança comercial OR exportação OR importação
"Sem pressão da Globo, TV Gazeta não deve perder concessão pública - Repórter Nordeste",https://news.google.com/rss/articles/CBMingFBVV95cUxPNVlyWDdzeUdSTkpkY0NqOUFfUjlXdDVmcVBlRjEzWFp3dGlwNm1XeHQ3N25DcDN2S254YVI3czVWeXQ5MUR2eE10emVvWFJGLUdHaG1YSXEydGNsUmFVZWZLSTF3LUhzTlJuQjE5ZFRidUxJazBPS2RJTmRhaDczRnk2RUNpeklLcmFkMGRiWjYxRGV6THFVbm9kM3hMUdIBowFBVV95cUxNcldhTWtFQ25uU3lUSnd3SWV2RFNlN1d3dlNtYzN1S3pLODhVbklibUFFUHhrcXdjVXJPbFE3WUJ0dDVUYjRMcHlFNVo1LXY3NXdmRU5YN0hpb3NfX2w4LXNNNkJVX1FlWlp2SmVRZnV4ZGRnMkRMdm1YcHE3emZWbTJ0RWFHZWZmTW1yNkUyU3hXREdaY0hpbXc0bXFkaHFFUWQ4?oc=5,Repórter Nordeste,2025-10-06 07:43:00-03:00,"concessão OR ""leilão de concessão"" OR PPP OR ""parceria público-privada"""
"Bom dia ADVFN – Falas de autoridades do Fed, Boletim Focus, balança comercial, GPA vota em assembleia e mais - ADVFN",https://news.google.com/rss/articles/CBMi1gFBVV95cUxPY01ET092d2tXb0pFbWVYcGhmU1d1dl9MV05OeTZ5Rm1TQWR3YjY0TkVXUkx4NHhTVUMyMnR0VVNORlY3Uzdlc1FMeGJtemg1bTZkdDVZZnFaYlJicl9vQ2dBUFd0X2h4YVVaVDU5TG8xbkpUUEFuSTVKOUxWTzBVVVZsXzJSMlE0bnp3UzJhVzNWaVZZdmg5Rm1rM0NTNjBmX2xfNE5tYk1qc01nY3R3YWxtQlg1V0FqbmQyQXYzaTNrQzdHTURNZS1IdXlrRTZ3NF85dVpR?oc=5,ADVFN,2025-10-06 07:42:58-03:00,balança comercial OR exportação OR importação
"BRK Ambiental emite R$ 1,5 bi em debêntures para reduzir dívidas - InfoMoney",https://news.google.com/rss/articles/CBMiowFBVV95cUxNZzBOazRmcS1UZk5WR1RBNVE1WTZkSDBIMXg2d1JOdWk0d1BNT2RheFppdnhwYWthTTlYcThBdU53MmV1RXQ0SHJsV2ZveTJ2RDFkRUFVQ291cWZraGNPSzE1NGpRMURYY1pzQzJOT0F1OFpWcEpmMzFYNFZPZ3VxaDhqdUgyV05IYnRwQXFkWUhsTmxMcUU4OUpxVldLUkxKYlZN0gGoAUFVX3lxTE1EWklPQnA3TGJJbDM3dnBsMV9fcE9Na0UyUVV0RkREMTJsN2JhckhPTHM0M3ptZGdpZHZ2aW9ZTnU4cUh1ZEtRS3B2Tkc5WWF4aHVVU2VxNVJ3bFo5c3lRc1RKdDZacEUyZUVLZmdNQjRnT2Zwampid0k1Zy1LaWdlV1ZjS2RsUjlsdVFvemVVWkZJaEllOUNTdjExUnlpMjdmQ1lBT3E1dg?oc=5,InfoMoney,2025-10-06 07:25:21-03:00,"debêntures OR ""debenture incentivada"" OR ""lei 12.431"""
"Nostrum Gás e Petróleo resolve inadimplência de pagamento com aprovação dos credores - Investing.com Brasil - Finanças, Câmbio e Investimentos",https://news.google.com/rss/articles/CBMi1wFBVV95cUxPSFJVTzZlSks0VWs2QWNyRDdESFFNZ0tqSnZlZmVNMGFrdS1NX0Z2U0szVjBZd2EzUFZyQk16Tk1WVS1VczZyRXVyUUdYRHoyLU0wS0VQdE1Da045MnRLSXNLcGJGa2ZQNmpDOE1mM2RjT2NyUXNGUjFadk55M1h1UXZsX0k0V3pxT244Sm1fc09KOE1NR1JnTTRFM2dXVm93U2lYVG9USFNuM3RaRGVBZk5qMXJSSnJhQWdCeFhfR1gwdGJBZ3BocTBvQTAycUpDQ3FzaGlCWQ?oc=5,"Investing.com Brasil - Finanças, Câmbio e Investimentos",2025-10-06 06:58:00-03:00,"default OR inadimplência OR ""covenant breach"""
"Shawbrook planeja IPO de £ 2 bilhões em Londres, oferecendo impulso ao mercado lento - TradingView",https://news.google.com/rss/articles/CBMiZkFVX3lxTE53UTVsTWRIRS10cUhwZjkyQjcwOFRibjJiazRQUklPa2taYkhBRkZMVXhid1IydlZVazBpRXVFRno0MjNiV1FycHJuY0FzZmozZDhVRWJiM0llb0NGeFY1U3FDRE1VUQ?oc=5,TradingView,2025-10-06 06:46:36-03:00,"""oferta pública"" OR IPO OR follow-on OR ""emissão primária"""
Agenda econômica da semana: IPCA e Powell concentram atenções - melhorinvestimento.net,https://news.google.com/rss/articles/CBMijAFBVV95cUxOdndCeEhSSEhsTUVQeWM3V1B5TVZ4c0dTcXdYTmlCN3ItekVEZVhkSnFjMVRRb2VMYTlPX0pjaFF6V2JCTW9VdVRuRHI3NUl5Wi1PUnowcVpGa2lZZWxUVFZkUkU1SXVEVDZYX0toTTVSWTdLNEp3ZEZEU2dOZl8yRFlKOUdaeFczR2ZCaQ?oc=5,melhorinvestimento.net,2025-10-06 06:34:44-03:00,inflação OR IPCA OR IGP-M economia
"BRK Ambiental emite R$1,5 bi em debêntures para reduzir dívidas - Terra",https://news.google.com/rss/articles/CBMi2AFBVV95cUxOS0F5Q2N6NnhtaHNjM0hfVnZCTFZmV1V5YWpPS2xDZ3VPNEF0RWdtcUNCVUhLUU4ya1dnbThBM2FBX2FaY0xGaGN5dHZhSGV4WXdqWnZUa21ZTmpwZFpPOFp4cGM2MUJLemlPcVJuYmtXVnl6Rzg2OEszQ2xfVGJDaXI0dTFLVEFDcEpMakdIa3NGVGhQRDY3OXhGeHdFeTBITUhaQXozb2MzNm9wUkRBTlAteEk4dlJnZmtyUThYbW1sdjNNWVNyamFUS05FeXkzTE1yNWk0VnQ?oc=5,Terra,2025-10-06 06:21:00-03:00,"debêntures OR ""debenture incentivada"" OR ""lei 12.431"""
"O que esperar da política do Banco Central Europeu? Analistas do UBS avaliam - Investing.com Brasil - Finanças, Câmbio e Investimentos",https://news.google.com/rss/articles/CBMizgFBVV95cUxPMWExcXRrb0cxd21KbEZoaVJ0NGJIbUI5R3FrV1UtOV9BYkwyVTR1Y0dwSFY5MUp1aGRMdUpBeFBlUFR5UXU2UUI1SmxZZ1NOcUVzb2NiazRvRGdSclhmNmxmdXJ2eTJJaV8wVHM3eHQxZ2pHTF9zMnFIcHNvU1NVQU1tZ21zcDVDY3VQOEpXMUwyS2p4NXNCT1FoYkFCTW1JVjNmSGZwdzZEaXFBcUEyUFpya09LMUh3M1dRUVlFOVkzWDJfVVdPNDdhX0V3dw?oc=5,"Investing.com Brasil - Finanças, Câmbio e Investimentos",2025-10-06 06:10:53-03:00,"""banco central europeu"" OR BCE taxa"
"Mercado reduz projeções para dólar em 2025 e 2026, mostra Focus - CNN Brasil",https://news.google.com/rss/articles/CBMitgFBVV95cUxNVl83a09xNHV6VWdRZ05iVlBIUk83cVNMWGVQSzY0dHhZZ3A0VTdnRHVtbUxBbFJfY2h6TFM5QkJNSGdWeE05S3VhWExIckllcS1SOHpsb3hUQ29GR3E4bjRLQ1NSM0k1M0IyWkdEWkJKNTlxa0FENTJEUkVMalhBU2dqUUNMRktGYjhqZGJaM0tfYWxtZGlmZzN2R2ptZEJMMG5LQ01ocVFOWkU1dEFpb0RhYWRTZw?oc=5,CNN Brasil,2025-10-06 06:10:18-03:00,"câmbio OR dólar OR ""taxa de câmbio"" economia"
"Inadimplência de aluguel de imóveis em Pernambuco cai para 4,87% em agosto, mas fica acima da média nacional - Diario de Pernambuco",https://news.google.com/rss/articles/CBMihAJBVV95cUxORmJ3M3RpOF9faGxPZUFPLVh6ZEE5dzYtVnlwaElwRmR1TWFNVWtVcUFLTmkzVHdSc1h2aTJMSWtSTTZvQldnOG1PaHo1MGc3Q1ppMHh0RmJpYmtqeHM0U1dybG82d3hlaGVyVnFpWm16T3JQNHVDTHpQSEotbW1oOTh6Rk5Ra0lveTdrMlA5QnFRZzY2QzJiUEpPVjJDdDFFSXhfUnNBT01nTDFZQ09QX19vdG9id2E3QTMwbjNobWstbWlDT3lIbUlwWlRsdy1LeVg3czViR2xMMjFCZEc3UW03THpuYXg3WENzMHd2XzJkajdmX0h1X0pTbTdKeENuZTdZcg?oc=5,Diario de Pernambuco,2025-10-06 05:06:00-03:00,"default OR inadimplência OR ""covenant breach"""
Acesso ao CRA por pequenas e médias empresas do agro está mais restrito - Globo Rural,https://news.google.com/rss/articles/CBMiywFBVV95cUxOWHNDSDRVYld1dFdpRkIwQjNmaFBJLVFvWDZELWdiTGFEcUdkWUZ3QU9hRlVOVDZwNjNmd3lKZ3BiUElzRm1qTV9PQVdBVDlCYW1PaEVQSEhMQXlLTVJmX1JXZkgwYTIxX09NN2dYdFB5dHpjZEtsVGd2UzVTaHA5WXhGdW1zTW5TR0FqcVF0Ym1KRmsxS29FOE1BdkpfQ2VhdWRUcF9odHJ2M3FiclRkcGNHUWtXQzZGa2FvaWhrbEFYRnNiYzkzNmNTRdIB2gFBVV95cUxQbWxsYk56VXVlczRLU1VETnhpbW1fbDNCQTRkNnNOa1JoeWM3cjJFR3pUc0V4UjBla1BQdG5GZGU0SkNDNUlzNk05UFV3WE8yb25xNVA5b0QwNU12LVpCdjF4WW4zVUY2ZlFDN3RadjE1c0VNalNzNmJITTljRXotSkt6THg4TVE5RE9PV01tUzdpQ3NkNmc0c0lpTk02aGFNUlAyeDFGRDNheVQ1UnRjSmhvZEhTdnBScDYwMElhU2oyV3ZkU21sVkhINzR0c3p4Znh5NlJXZHZkQQ?oc=5,Globo Rural,2025-10-06 05:05:59-03:00,"CRA OR ""certificado de recebíveis do agronegócio"""
A força manufatureira do Vietnã impulsiona um crescimento do PIB mais rápido do que o esperado - Invezz,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPdG9UMW02TmVKaGNsTm40ekdja1JfRFljeFNCTGJsVlZEUlBBY1Y5MDFZWUhRMUFKbVVIbEc1V1NzVFUzcE1pbWg0RjZhQXYwOW1CcC1HZXczRlhycDdkX0lEV2MyTGszOWZsbUc5aVVYWWFLang1Y0kwbk0wMnRGdlZ5bi01MkZvVS0zc3UwM2NVSmJVZmQxSGJmNjlKdHhUT3czcm4wd1I3Z25OOFhZRUhGU3hRbWFhR2NKTS1Da3dVWU9jUUdWMEJ4YTdWWnJRZ0dr?oc=5,Invezz,2025-10-06 04:24:55-03:00,"PIB OR ""produto interno bruto"" crescimento"
"Shawbrook Group planeja IPO em Londres para impulsionar ambições de crescimento - Investing.com Brasil - Finanças, Câmbio e Investimentos",https://news.google.com/rss/articles/CBMi0AFBVV95cUxPNGhJcktaazgzX21sa2lGVTd0TlNiNUlKTlp2R2NtZ0xXeVhXSllCZ2NkbEZ4TEtuZDdYdWpqTTZ6TndXVkVRMUxtTTdQZ3k3eUdDaGlub0JWS0tCVzRMWXdtVXdQVzBaTUVFeUdrNi1kM1Bwc3B4QmJfMWlkRV9tSFRud0Q3NnZnOFJjY1pteFZPUWwzS3dOeHhLZXVvbk1WbmhpUDY4em1hNTRwWFJESURfWHlHQmF4RDVfTzdHbWVoNGRsLWc4el84R2NqNXc1?oc=5,"Investing.com Brasil - Finanças, Câmbio e Investimentos",2025-10-06 03:35:00-03:00,"""oferta pública"" OR IPO OR follow-on OR ""emissão primária"""
"PIB do Vietnã cresce 8,22% em base anual no 3º trimestre, apesar de tarifas dos EUA - Valor Econômico",https://news.google.com/rss/articles/CBMi2gFBVV95cUxQS3JrNzlubjVEcFdiNFJfal9wSnBZdGFGQlNlS2VQbFFuVkJONjlmX0d4YWc3MHFVSE1BbTJfaTZlV1JHTnZ5Q1dId0JCUFJrXzZDQlRpdFlWdEk5angyT21vSmFpaDlQdWFZYmt3U3AyQkZGaDkxUTlZQjlEMHFPdDhhOHdPbGhHanpPQU1wWGFESTk1V1pBdjVqT1lVSmh2TmRDR2tFUldEQzl0N3RfSVhiNDd5cjUzaGJ5ZXFtOS1oUEdtTXdjX1BibUJBcjJVdnduMms3eE01Z9IB6AFBVV95cUxNRWF3Rm1iR1U1Si14enFEWkhmNnlBaHpiUDJ5T19jTFN0Z2owRjd6ekVxOEFTSk5nN0V2alZwTmtUYnNrbnNLbXE0M0h0a3AwX0ZocHpOWENIQXlsUzduZmdDdUFHclpOSHpRNFVhOVFSVTdfQm9tMEg2TEhYVHlpaHdWSEpfZ2N4SURaUlpGVS11XzBWX0xaa0RVSFFzUV9weHJXMEdwVVZUNWw3MFd2LWZSZUxsQWI3RXpKN2VoMEVuMzBwUmhxQ29JUHRraW1DbTZsNXdmaE90dGF5MGI3SmJaVDdQV29u?oc=5,Valor Econômico,2025-10-06 02:47:08-03:00,"PIB OR ""produto interno bruto"" crescimento"
"IOF em FIDC ainda traz dúvidas, diz especialista - Jornal do Comércio",https://news.google.com/rss/articles/CBMisgFBVV95cUxPTW5hWnYwYWN3X09VWXpnSHp2Y0xBYTZiSVc3WnhmS3ZXNjlaMDVUNzB1cTVieENJZXpxZXU3MVdadnFsVWhOZkxYYVQtTVBTdXdvNmI0STJKOU1xWl9qQmJzZTJzcU5waUt5a0hyODZiN242cE9FTEI4NDNqWlR1Zl9sQkhYQjRtbFM3cG9nWHk0dUxzTkxiRHIzZ0w3WjZaMllKRjdNVEI2bFY3YlNlTzlB?oc=5,Jornal do Comércio,2025-10-06 00:18:45-03:00,"FIDC OR ""fundo de investimento em direitos creditórios"""
Investimentos de impacto na pauta dos fundos de pensão japoneses - Revista Investidor Institucional,https://news.google.com/rss/articles/CBMizgFBVV95cUxOMTRQdi1ybWhSMlMyUVRkNWtmOUJ5SDFLZ0JRZlFTamY2bXk4NHBYTFp0VWYxX090VE5wSFVqX3hFRkg0ZVotR0x0UkUzVllxSXpVNTBDaXlFTm1kUU5XNnZ6Sy16R0pYYzdVOHo5Ry1uMTFHZkxSM0RyOGpoTThmb0lhSU01R0tNMGQwRmxYb1NjVk1mYWxjbHlVcWdEWW5kMHhYMjZqTlFfXzlieWFPMkJReEJZQlFIejk0dW1PekZycEFncGM0RjhzM2U3Zw?oc=5,Revista Investidor Institucional,2025-10-05 23:57:24-03:00,"""investidor institucional"" OR ""investidor qualificado"""
"EUA sob Trump desaceleram, e 'caça' a imigrantes distorce taxa de desemprego - Folha de S.Paulo",https://news.google.com/rss/articles/CBMiwwFBVV95cUxPNU5zU042QjQ2RWVad2lwU0paOVhWOEpYczZjS3ItQUJGWlM0Z3JuYzBCd1hiR1g1TUFmSDZjS2k5Nl9Ib2VhdWZFNGI5c0pEZmJYNVo4ODNBZVgtWV9IeUVPNEpfVElDUDkzSWh3Vl9EOXRMOTVMeWM0dVE1blN3ZEJJZ0ZzeHZzUWp0b2otNlNPRjJfNWFONVdKYUpWZm52OW5zNHpaeE5idE1XN3BvVmpKSnZVdTZJNUpNbWxVNEVvQTjSAcgBQVVfeXFMTnkyMDVFM3RUN3d0LW1rMDcyQk9fc3pJX3VQSy1mOHJ5UmpJT3ZpSGNVQy0tY2pMbjFhYTFVdGt2dW1uRXZ4QUhIc0p0ZlQybWdrZExfN0dCV3FwODlRRTVWVEhENTlzbzJlWFd1MkNuY3ppMlhrb05WZGFZSG92Y2JiWkZqazlwQ3Nwc3dwVXI5a2NoMW9MZERrdk51ZDJjZ3ZXM3hrSEhXb3hydWh1bUFGbkJ2WjRqSnFKWUR2eXdwRFBXWnRPTjQ?oc=5,Folha de S.Paulo,2025-10-05 23:00:00-03:00,"desemprego OR ""mercado de trabalho"" OR emprego economia"
"Emae: debêntures de controlador, garantidas por ações, tiveram vencimento antecipado - InfoMoney",https://news.google.com/rss/articles/CBMivAFBVV95cUxPTDRUdGlabFBzaGZPVnlOQnJOU0NPZmh5a1pMWms1ODd2R2h5QjdIMjdodVBJRloxQ3FVRzJnaGVsb3N0Y3JjTGN6aEVQMWFySlF2RkhlRlQzSDZQUFFjc1F4bW9vQ251dWduVXQxQkVjd0pDN3IwdF9obDBfWmxCNUhyYnlVdENfeXVwSlB1eGU0M20wRTdtb3pYZ25GLUNxZ2h4VkpFaTUxVEFicXJDRlpIQm5OZ0JqdXBDV9IBwgFBVV95cUxQaFllT1lKWDdiSk5TSlQ4TjM3X2lpZVNCUlVGVXNNUlVhX0NTM0dXbEJDQ0pCOVJsRXl4SUhWUUw2aHVLTU5FSHlxRVVnUFhhQUY3WnA3SE9FS2FmYVJHeGEyRDJHb2RpTk96ZUI3Ym42MGRndzVOOXZXV0c2LXgwRWtULW00V3gtcEx1VkdPREFqM3pObnZvcDc3QklZMGUtTEw5YlZkU2pyMkJJNGJ0SXA4dmlHWk41QVhLMVpodGFNUQ?oc=5,InfoMoney,2025-10-05 21:20:00-03:00,"debêntures OR ""debenture incentivada"" OR ""lei 12.431"""
CPR-SP discute segurança na operação de argamassadeiras e serras circulares - Revista Proteção,https://news.google.com/rss/articles/CBMirgFBVV95cUxNelRRTlUtWXlYNE43YU9ZRWFuTGdQSHJwbVVWRlRtVU9qUUtYSGxlMTlHZGZ2ZmlybTVBUmtlWnlsR0FER3N3NHJBUmNPcWJQSWVVUzJrV0JUSVNwa1k3MUdXUzlBTE5ET2d4UkdSWXR3ZW5tX2pPS2xKX3YwYmI4dWFBSVRLYjRtMlNVRHBEd3lwZms3VVgzclJxQnQyUkw0RGpzRVBLLUR4S2F4dGc?oc=5,Revista Proteção,2025-10-05 19:03:30-03:00,"CDCA OR ""cédula de produto rural"" OR CPR"
Câmbio e endividamento reduzem efeito da nova isenção do IR na economia - CPG Click Petróleo e Gás,https://news.google.com/rss/articles/CBMisgFBVV95cUxQSEtOelBzYnBvaUw5T3BqNUJQZXQ4NGN3dmFsNWJOQUM2U0RGeGsycnNhaGJoVFc2LTVqdXFlWXdYcFBRQkZURUlsV08yQzFhYU9CN3hWSW5KMEY5SzNWQzd1RUs1ZFdqaWc2bDVEUDg2Ri1ZS3NMR2F6bVprcXR1S1BaMnZ4NmlfLVBBZnJDWlhqekV4a1laVDFocFVCOVNLWWxhVmV5bi1ENWFGbS1fRWdR?oc=5,CPG Click Petróleo e Gás,2025-10-05 18:42:00-03:00,"câmbio OR dólar OR ""taxa de câmbio"" economia"
"Efeito Cantillon: o que é, como funciona e relação com a inflação - Exame",https://news.google.com/rss/articles/CBMimgFBVV95cUxPVEI4MDBlWS1fOFdUak56YjMxODNQLS00T2Y0UnRCTEs2eDRaS1NSS2NDM0cydm84RnoyeGNTVG1uMkI0NUpKbjItdXExVmQ4bjZuNGFlcjY3TjZIZ0xsR0l2UFhxYW54X1FhcDhOOXNaZHZLU25oNzktRmFwMXJEcGUtcnNIU21RTzVsZ0F6YV9uWElUVkk1X3Rn0gGfAUFVX3lxTE5jMW1iSFJ1R2xiN1RibE5HR3Q1N0tpV1lJQVZ4S0IzbnlvSG5hbGRZdlFPSzlKLVQ1VUhta0NLWVJmdWdlLVUxTmh6amhQeVJVU2cwMlRFLXFvTzA3VnVtbzhlalhIdXBDRUxDUTJmTGx0UEhVclBURzMtQmt3dWFDa2stblZ6c09Bdm90ZnVZSXZvOGlNVkp5VTZ0VmpnOA?oc=5,Exame,2025-10-05 18:11:15-03:00,inflação OR IPCA OR IGP-M economia
"BNDES aprovou R$ 1,3 bi em crédito para modernização industrial - Vero Notícias",https://news.google.com/rss/articles/CBMinAFBVV95cUxPZDRZN29lVzQ4TklqV1piZ2gzZUlsQWpIcG10cHFfTDVzSUNJM09qYnhkODAzTEl6aXp0V2l2RVduUzQwYUMyd2NnTEhjb2tmMk1vdGR0VmRKVndYelMwelRGRVJDM2wwaVVKTmZiS25rbHM1eWFvVzRaU3JQTUlKclgyeEFCZ0ZKTTZPS0VpSFJNcjJuSjNERkJzcTQ?oc=5,Vero Notícias,2025-10-05 17:10:04-03:00,"BNDES OR ""banco de desenvolvimento"" financiamento"
Dia do Empreendedor destaca impacto do setor na economia e na redução do desemprego - SBT News,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQN1A3X1VzZEl6YzQ3UTFzN3RJdVdHQ3htWmN2aFlyTE5HVWRPdU82UmF1bDJySE5uZHBjU3AtTm9lc1FPbVd0b3ZqbVlFZ0ZhbF9aeHYyUlpaTmhRZTd4bVAyNGtHNnNlWHBROXkwWnNXbDVEZlRjd3pMd1ktcC1EMHFqZ1kwTWhVa3p4T2hyNWlJYWdNaWdoYUpHem9EaTM3V0M4eG05RTR0RjRYYkNvR252d2luVFhLZlhWbjE0N1BxZm8?oc=5,SBT News,2025-10-05 16:26:37-03:00,"desemprego OR ""mercado de trabalho"" OR emprego economia"
Governo Melo quer aprovar concessão do Dmae na Câmara ainda neste mês - GZH,https://news.google.com/rss/articles/CBMiigJBVV95cUxOblhFeHlfRGVkTWRUXzVZWXR4UDgzYjRLWFVrb2ViUGd3QjU2cHlma2VMSVBkR2VsS21iT052V2ZybzBzSGI1VFZzQXhsOU1oeVljUmp3WHB0SzNsVGJ0a1p4b1QwSHdQb2VXbVQ4NHhDZ3pLeDNSV21EVXdtNkcyR05LQzc0dVV0R0ZHYTFQRm9kR0ZycFlJa1JrbXNScm1iSnQyUXF3Szgza3FpRGViX3JtUTZaTElTelVETjVaQkdRSElQTUt2dXRWc1M0RFZqTTQ1Tmd1TkNValE2X0xXZHRFcUI2dXVlY1pmcW5PazN3dG5RcU5XX0hSN25pdjlGYm1ndW9jb0tQZw?oc=5,GZH,2025-10-05 15:48:58-03:00,"concessão OR ""leilão de concessão"" OR PPP OR ""parceria público-privada"""
Tether e Antalpha planejam fundo público de investimento digital lastreado em ouro de US$ 200M - Cointribune,https://news.google.com/rss/articles/CBMiuAFBVV95cUxOTjZXdVNRRWU5V1RfaWE5a3dTT3hzMGd3a2F3MkdnQnotT1ROMlZlanNEUm9mbzFqLWZvamJSZ1Zqd0FiZ1BXX3gwNlJwNy1SMjliYzZmdlpQWjdWbklUb25mUUhKeWZHRUZ2dkFJdEE3cy1kOUlqUHVxTFY5UTVVRDVxOVp6ZnBiUnZOenJ6UHhOcWpBNlhYYmhzekh1T0lfaGdIMDdiUzN2WE9LS3lnWFN0eXpWVGNP?oc=5,Cointribune,2025-10-05 15:20:00-03:00,"tesouraria OR ""gestão de caixa"" OR liquidez empresas"
Quatro marinas na Baía de Todos-os-Santos iniciam operação sob gestão privada - Jornal Grande Bahia,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPZUJpdTVEVlVuXzNxRlhNTmo4VEFNZEZ4WFVaQzFNYUN2WVk1MUNCUGYyVHI5dUtfdFVqSDFzUUR6MzFWTU5nYUNNZVRhVzBBS3UxZGx6M292bEVnaERkZlc1NmhJMlBrSDVyVW9fckpESHh6NDVlY09lVjVxV0psdElYdGo0NHZmYlplaWtDYlZPazlwcUJJRGk5ZVN4aVlPTUFUTUdqT3BEdEZpRXVOcEJ5STFGU1c4UXNr?oc=5,Jornal Grande Bahia,2025-10-05 15:01:49-03:00,"concessão OR ""leilão de concessão"" OR PPP OR ""parceria público-privada"""
A incrível jornada de bicicletas roubadas de Basileia para a Albânia e Kosovo - Gazeta Express,https://news.google.com/rss/articles/CBMivgFBVV95cUxQSU5KZG1UNERkVkxvWTRmMnV6blNuLW1xcGF1ak9zU3JRS1RtTkprMzZUeTZ2ZzlwQXR2UXVCVEpNNW5zdVJpR0N1dU1jVzVJRkVWTXNsYXdpNmdFU01uSEh5WWJBMGJxbG1hdFlTVzBqQWhOSHVJLUlBYlNYa2hnbHowck9rZjJuS0ZHMUc0R2l4YmhhRkxmOVZYZ3JNLWRlX1kxVGJaNWo3NEYySktRMjdMRzhvMnlBaXJZQTd3?oc=5,Gazeta Express,2025-10-05 14:49:00-03:00,"Basileia OR ""acordo de capital"" OR ""índice de Basileia"""
